unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb,tier_committed_bytes,tier_index_bytes,log_staging_bytes,ckpt_buffer_bytes
1786270291,3344140,14240,83886080,22223470592,1539,0,9740,9740,72,7.3,617799,2155872256,570425344,33554432,7340396
1786270301,3344140,14240,83886080,22223470592,1539,0,9743,9743,73,7.3,617838,2155872256,570425344,33554432,7340396
1786270311,3344140,14240,83886080,22223470592,1539,0,9747,9747,66,7.3,620396,2155872256,570425344,33554432,7340396
1786270321,3344140,14240,83886080,22223470592,1539,0,9751,9751,60,7.3,621518,2155872256,570425344,33554432,7340396
1786270331,3344140,14240,83886080,22223470592,1539,0,9755,9755,54,7.3,621866,2155872256,570425344,33554432,7340396
1786270341,3344140,14240,83886080,22223470592,1539,0,9756,9756,78,7.3,617829,2155872256,570425344,33554432,7340396
1786270351,3344140,14240,83886080,22223470592,1539,0,9760,9760,70,7.3,618010,2155872256,570425344,33554432,7340396
1786270361,3344140,14240,83886080,22223470592,1539,0,9764,9764,65,7.3,618466,2155872256,570425344,33554432,7340396
1786270371,3344140,14240,83886080,22223470592,1539,0,9768,9768,56,7.3,620353,2155872256,570425344,33554432,7340396
1786270381,3344140,14240,83886080,22223470592,1539,0,9772,9772,49,7.3,617906,2155872256,570425344,33554432,6816082
1786270391,3344140,14240,83886080,22223470592,1539,0,9773,9773,73,7.3,617843,2155872256,570425344,33554432,7340396
1786270401,3344140,14240,83886080,22223470592,1539,0,9776,9776,77,7.3,618876,2155872256,570425344,33554432,7340396
1786270411,3344140,14240,83886080,22223470592,1539,0,9780,9780,71,7.3,617825,2155872256,570425344,33554432,7340396
1786270422,3344140,14240,83886080,22223470592,1539,0,9784,9784,64,7.3,617789,2155872256,570425344,33554432,7340396
1786270432,3344140,14240,83886080,22223470592,1539,0,9788,9788,59,7.3,617819,2155872256,570425344,33554432,7340396
1786270442,3344140,14240,83886080,22223470592,1539,0,9792,9792,54,7.3,617870,2155872256,570425344,33554432,7340396
1786270452,3344140,14240,83886080,22223470592,1539,0,9792,9792,82,7.3,617774,2155872256,570425344,33554432,7340396
1786270462,3344140,14240,83886080,22223470592,1539,0,9796,9796,72,7.3,617834,2155872256,570425344,33554432,7340396
1786270472,3344140,14240,83886080,22223470592,1539,0,9800,9800,50,7.3,623806,2155872256,570425344,33554432,7340396
1786270482,3344140,14240,83886080,22223470592,1539,0,9801,9801,74,7.3,617857,2155872256,570425344,33554432,7340396
1786270492,3344140,14240,83886080,22223470592,1539,0,9804,9804,75,7.3,619466,2155872256,570425344,33554432,7340396
1786270502,3344140,14240,83886080,22223470592,1539,0,9808,9808,60,7.3,618986,2155872256,570425344,33554432,7340396
1786270512,3344140,14240,83886080,22223470592,1539,0,9812,9812,52,7.3,617868,2155872256,570425344,33554432,7340396
1786270522,3344140,14240,83886080,22223470592,1539,0,9812,9812,79,7.3,617881,2155872256,570425344,33554432,7340396
1786270533,3344140,14240,83886080,22223470592,1539,0,9816,9816,72,7.3,617838,2155872256,570425344,33554432,7340396
1786270543,3344140,14240,83886080,22223470592,1539,0,9820,9820,64,7.3,618070,2155872256,570425344,33554432,7340396
1786270553,3344140,14240,83886080,22223470592,1539,0,9824,9824,59,7.3,617893,2155872256,570425344,33554432,7340396
1786270563,3344140,14240,83886080,22223470592,1539,0,9825,9825,82,7.3,617811,2155872256,570425344,33554432,7340396
1786270573,3344140,14240,83886080,22223470592,1539,0,9829,9829,77,7.3,617814,2155872256,570425344,33554432,7340396
1786270583,3344140,14240,83886080,22223470592,1539,0,9833,9833,66,7.3,621290,2155872256,570425344,33554432,7340396
1786270593,3344140,14240,83886080,22223470592,1539,0,9837,9837,58,7.3,617865,2155872256,570425344,33554432,7340396
1786270603,3344140,14240,83886080,22223470592,1539,0,9841,9841,55,7.3,619923,2155872256,570425344,33554432,7340396
1786270613,3344140,14240,83886080,22223470592,1539,0,9841,9841,79,7.3,617789,2155872256,570425344,33554432,7340396
1786270624,3344140,14240,83886080,22223470592,1539,0,9845,9845,73,7.3,619068,2155872256,570425344,33554432,7340396
1786270634,3344140,14240,83886080,22223470592,1539,0,9849,9849,63,7.3,620233,2155872256,570425344,33554432,7340396
1786270644,3344140,14240,83886080,22223470592,1539,0,9853,9853,58,7.3,617880,2155872256,570425344,33554432,7340396
1786270654,3344140,14240,83886080,22223470592,1539,0,9857,9857,51,7.3,621628,2155872256,570425344,33554432,7340396
1786270664,3344140,14240,83886080,22223470592,1539,0,9859,9859,65,7.3,617785,2155872256,570425344,33554432,7340396
1786270674,3344140,14240,83886080,22223470592,1539,0,9863,9863,61,7.3,617833,2155872256,570425344,33554432,6291768
1786270684,3344140,14240,83886080,22223470592,1539,0,9866,9866,62,7.3,617814,2155872256,570425344,33554432,6291768
1786270694,3344140,14240,83886080,22223470592,1539,0,9869,9869,69,7.3,619477,2155872256,570425344,33554432,7340396
1786270705,3344140,14240,83886080,22223470592,1539,0,9873,9873,62,7.3,621103,2155872256,570425344,33554432,7340396
1786270715,3344140,14240,83886080,22223470592,1539,0,9877,9877,57,7.3,617817,2155872256,570425344,33554432,7340396
1786270725,3344140,14240,83886080,22223470592,1539,0,9881,9881,51,7.3,617890,2155872256,570425344,33554432,7340396
1786270735,3344140,14240,83886080,22223470592,1539,0,9883,9883,66,7.3,620922,2155872256,570425344,33554432,7340396
1786270745,3344140,14240,83886080,22223470592,1539,0,9887,9887,61,7.3,617863,2155872256,570425344,33554432,7340396
1786270755,3344140,14240,83886080,22223470592,1539,0,9891,9891,58,7.3,622177,2155872256,570425344,33554432,5243140
1786270765,3344140,14240,83886080,22223470592,1539,0,9893,9893,72,7.3,617798,2155872256,570425344,33554432,7340396
1786270775,3344140,14240,83886080,22223470592,1539,0,9897,9897,67,7.3,620725,2155872256,570425344,33554432,7340396
1786270785,3344140,14240,83886080,22223470592,1539,0,9899,9899,76,7.3,617988,2155872256,570425344,33554432,7340396
1786270796,3344140,14240,83886080,22223470592,1539,0,9903,9903,64,7.3,620225,2155872256,570425344,33554432,7340396
1786270806,3344140,14240,83886080,22223470592,1539,0,9907,9907,53,7.3,619710,2155872256,570425344,33554432,7340396
1786270816,3344140,14240,83886080,22223470592,1539,0,9911,9911,50,7.3,621027,2155872256,570425344,33554432,7340396
1786270826,3344140,14240,83886080,22223470592,1539,0,9913,9913,63,7.3,617964,2155872256,570425344,33554432,6816082
1786270836,3344140,14240,83886080,22223470592,1539,0,9915,9915,75,7.3,617768,2155872256,570425344,33554432,7340396
1786270846,3344140,14240,83886080,22223470592,1539,0,9919,9919,71,7.3,617789,2155872256,570425344,33554432,7340396
1786270856,3344140,14240,83886080,22223470592,1539,0,9923,9923,63,7.3,617878,2155872256,570425344,33554432,7340396
1786270866,3344140,14240,83886080,22223470592,1539,0,9927,9927,59,7.3,620102,2155872256,570425344,33554432,7340396
1786270876,3344140,14240,83886080,22223470592,1539,0,9931,9931,56,7.3,620681,2155872256,570425344,33554432,7340396
1786270886,3344140,14240,83886080,22223470592,1539,0,9935,9935,52,7.3,617865,2155872256,570425344,33554432,7340396
1786270897,3344140,14240,83886080,22223470592,1539,0,9939,9939,48,7.3,619681,2155872256,570425344,33554432,5243140
1786270907,3344140,14240,83886080,22223470592,1539,0,9941,9941,61,7.3,622737,2155872256,570425344,33554432,7340396
1786270917,3344140,14240,83886080,22223470592,1539,0,9945,9945,56,7.3,617833,2155872256,570425344,33554432,6816082
1786270927,3344140,14240,83886080,22223470592,1539,0,9948,9948,59,7.3,617813,2155872256,570425344,33554432,6816082
1786270937,3344140,14240,83886080,22223470592,1539,0,9951,9951,64,7.3,618582,2155872256,570425344,33554432,7340396
1786270947,3344140,14240,83886080,22223470592,1539,0,9955,9955,59,7.3,619840,2155872256,570425344,33554432,7340396
1786270957,3344140,14240,83886080,22223470592,1539,0,9957,9957,64,7.3,620386,2155872256,570425344,33554432,6291768
1786270967,3344140,14240,83886080,22223470592,1539,0,9959,9959,79,7.3,620552,2155872256,570425344,33554432,7340396
1786270977,3344140,14240,83886080,22223470592,1539,0,9963,9963,70,7.3,617858,2155872256,570425344,33554432,7340396
1786270987,3344140,14240,83886080,22223470592,1539,0,9967,9967,64,7.3,620903,2155872256,570425344,33554432,7340396
1786270997,3344140,14240,83886080,22223470592,1539,0,9971,9971,58,7.3,618310,2155872256,570425344,33554432,7340396
1786271008,3344140,14240,83886080,22223470592,1539,0,9973,9972,79,7.3,618579,2155872256,570425344,33554432,5767454
1786271018,3344140,14240,83886080,22223470592,1539,0,9976,9976,74,7.3,621101,2155872256,570425344,33554432,7340396
1786271028,3344140,14240,83886080,22223470592,1539,0,9980,9980,66,7.3,624246,2155872256,570425344,33554432,7340396
1786271038,3344140,14240,83886080,22223470592,1539,0,9984,9984,60,7.3,621053,2155872256,570425344,33554432,7340396
1786271048,3344140,14240,83886080,22223470592,1539,0,9988,9988,55,7.3,623790,2155872256,570425344,33554432,7340396
1786271058,3344140,14240,83886080,22223470592,1539,0,9992,9992,50,7.3,617803,2155872256,570425344,33554432,7340396
1786271068,3344140,14240,83886080,22223470592,1539,0,9993,9993,70,7.3,619464,2155872256,570425344,33554432,7340396
1786271078,3344140,14240,83886080,22223470592,1539,0,9997,9997,55,7.3,618388,2155872256,570425344,33554432,7340396
1786271088,3344140,14240,83886080,22223470592,1539,0,10000,10000,51,7.3,618899,2155872256,570425344,33554432,7340396
1786271098,3344140,14240,83886080,22223470592,1539,0,10004,10004,54,7.3,617815,2155872256,570425344,33554432,6816082
1786271108,3344140,14240,83886080,22223470592,1539,0,10007,10007,57,7.3,617883,2155872256,570425344,33554432,6291768
1786271118,3344140,14240,83886080,22223470592,1539,0,10010,10010,61,7.3,620742,2155872256,570425344,33554432,7340396
1786271128,3344140,14240,83886080,22223470592,1539,0,10014,10014,59,7.3,618512,2155872256,570425344,33554432,6291768
1786271139,3344140,14240,83886080,22223470592,1539,0,10017,10017,63,7.3,621979,2155872256,570425344,33554432,7340396
1786271149,3344140,14240,83886080,22223470592,1539,0,10021,10021,61,7.3,621231,2155872256,570425344,33554432,7340396
1786271159,3344140,14240,83886080,22223470592,1539,0,10025,10025,58,7.3,622381,2155872256,570425344,33554432,7340396
1786271169,3344140,14240,83886080,22223470592,1539,0,10029,10029,55,7.3,619194,2155872256,570425344,33554432,6816082
1786271179,3344140,14240,83886080,22223470592,1539,0,10032,10032,61,7.3,619469,2155872256,570425344,33554432,7340396
1786271189,3344140,14240,83886080,22223470592,1539,0,10036,10036,59,7.3,620850,2155872256,570425344,33554432,7340396
1786271199,3344140,14240,83886080,22223470592,1539,0,10040,10040,55,7.3,619828,2155872256,570425344,33554432,7340396
1786271209,3344140,14240,83886080,22223470592,1539,0,10044,10044,53,7.3,617821,2155872256,570425344,33554432,6816082
1786271219,3344140,14240,83886080,22223470592,1539,0,10044,10044,79,7.3,623359,2155872256,570425344,33554432,7340396
1786271230,3344140,14240,83886080,22223470592,1539,0,10048,10048,70,7.3,620878,2155872256,570425344,33554432,7340396
1786271240,3344140,14240,83886080,22223470592,1539,0,10052,10052,61,7.3,619323,2155872256,570425344,33554432,7340396
1786271250,3344140,14240,83886080,22223470592,1539,0,10056,10056,55,7.3,621057,2155872256,570425344,33554432,7340396
1786271260,3344140,14240,83886080,22223470592,1539,0,10057,10057,79,7.3,617784,2155872256,570425344,33554432,7340396
1786271270,3344140,14240,83886080,22223470592,1539,0,10061,10061,72,7.3,617901,2155872256,570425344,33554432,7340396
1786271280,3344140,14240,83886080,22223470592,1539,0,10065,10065,67,7.3,622105,2155872256,570425344,33554432,7340396
1786271290,3344140,14240,83886080,22223470592,1539,0,10069,10069,59,7.3,623285,2155872256,570425344,33554432,7340396
1786271300,3344140,14240,83886080,22223470592,1539,0,10072,10072,60,7.3,617782,2155872256,570425344,33554432,7340396
1786271310,3344140,14240,83886080,22223470592,1539,0,10076,10076,55,7.3,619103,2155872256,570425344,33554432,4718826
1786271321,3344140,14240,83886080,22223470592,1539,0,10077,10077,78,7.3,621843,2155872256,570425344,33554432,7340396
1786271331,3344140,14240,83886080,22223470592,1539,0,10081,10081,72,7.3,619735,2155872256,570425344,33554432,7340396
1786271341,3344140,14240,83886080,22223470592,1539,0,10085,10085,64,7.3,621325,2155872256,570425344,33554432,7340396
1786271351,3344140,14240,83886080,22223470592,1539,0,10089,10089,59,7.3,620044,2155872256,570425344,33554432,7340396
1786271361,3344140,14240,83886080,22223470592,1539,0,10090,10090,81,7.3,619455,2155872256,570425344,33554432,7340396
1786271371,3344140,14240,83886080,22223470592,1539,0,10094,10094,75,7.3,617825,2155872256,570425344,33554432,7340396
1786271381,3344140,14240,83886080,22223470592,1539,0,10098,10098,68,7.3,617822,2155872256,570425344,33554432,7340396
1786271391,3344140,14240,83886080,22223470592,1539,0,10102,10102,62,7.3,619395,2155872256,570425344,33554432,7340396
1786271401,3344140,14240,83886080,22223470592,1539,0,10106,10106,52,7.3,617810,2155872256,570425344,33554432,6291768
1786271411,3344140,14240,83886080,22223470592,1539,0,10107,10107,76,7.3,619090,2155872256,570425344,33554432,5767454
1786271421,3344140,14240,83886080,22223470592,1539,0,10110,10110,79,7.3,621739,2155872256,570425344,33554432,7340396
1786271431,3344140,14240,83886080,22223470592,1539,0,10114,10114,71,7.3,620003,2155872256,570425344,33554432,7340396
1786271441,3344140,14240,83886080,22223470592,1539,0,10118,10118,66,7.3,619967,2155872256,570425344,33554432,7340396
1786271452,3344140,14240,83886080,22223470592,1539,0,10122,10122,59,7.3,621442,2155872256,570425344,33554432,7340396
1786271462,3344140,14240,83886080,22223470592,1539,0,10126,10126,56,7.3,618339,2155872256,570425344,33554432,7340396
1786271472,3344140,14240,83886080,22223470592,1539,0,10128,10128,68,7.3,617818,2155872256,570425344,33554432,7340396
1786271482,3344140,14240,83886080,22223470592,1539,0,10132,10132,64,7.3,619629,2155872256,570425344,33554432,6816082
1786271492,3344140,14240,83886080,22223470592,1539,0,10135,10135,67,7.3,620128,2155872256,570425344,33554432,7340396
1786271502,3344140,14240,83886080,22223470592,1539,0,10139,10139,63,7.3,621513,2155872256,570425344,33554432,7340396
1786271512,3344140,14240,83886080,22223470592,1539,0,10143,10143,59,7.3,622862,2155872256,570425344,33554432,7340396
1786271522,3344140,14240,83886080,22223470592,1539,0,10146,10146,63,7.3,620055,2155872256,570425344,33554432,7340396
1786271532,3344140,14240,83886080,22223470592,1539,0,10147,10147,78,7.3,617868,2155872256,570425344,33554432,6816082
1786271543,3344140,14240,83886080,22223470592,1539,0,10150,10150,84,7.3,618647,2155872256,570425344,33554432,7340396
1786271553,3344140,14240,83886080,22223470592,1539,0,10154,10154,74,7.3,622865,2155872256,570425344,33554432,7340396
1786271563,3344140,14240,83886080,22223470592,1539,0,10158,10158,67,7.3,623079,2155872256,570425344,33554432,7340396
1786271573,3344140,14240,83886080,22223470592,1539,0,10160,10160,76,7.3,617847,2155872256,570425344,33554432,7340396
1786271583,3344140,14240,83886080,22223470592,1539,0,10164,10164,66,7.3,620591,2155872256,570425344,33554432,7340396
1786271593,3344140,14240,83886080,22223470592,1539,0,10168,10168,55,7.3,623025,2155872256,570425344,33554432,7340396
1786271603,3344140,14240,83886080,22223470592,1539,0,10172,10172,53,7.3,620673,2155872256,570425344,33554432,6291768
1786271613,3344140,14240,83886080,22223470592,1539,0,10174,10174,67,7.3,619689,2155872256,570425344,33554432,7340396
1786271623,3344140,14240,83886080,22223470592,1539,0,10177,10176,78,7.3,621998,2155872256,570425344,33554432,5243140
1786271633,3344140,14240,83886080,22223470592,1539,0,10180,10180,65,7.3,618791,2155872256,570425344,33554432,7340396
1786271643,3344140,14240,83886080,22223470592,1539,0,10181,10181,87,7.3,620501,2155872256,570425344,33554432,7340396
1786271653,3344140,14240,83886080,22223470592,1539,0,10185,10185,75,7.3,619528,2155872256,570425344,33554432,7340396
1786271664,3344140,14240,83886080,22223470592,1539,0,10189,10189,69,7.3,617811,2155872256,570425344,33554432,7340396
1786271674,3344140,14240,83886080,22223470592,1539,0,10193,10193,62,7.3,618653,2155872256,570425344,33554432,7340396
1786271684,3344140,14240,83886080,22223470592,1539,0,10197,10197,54,7.3,617883,2155872256,570425344,33554432,7340396
1786271694,3344140,14240,83886080,22223470592,1539,0,10201,10201,50,7.3,617874,2155872256,570425344,33554432,7340396
1786271704,3344140,14240,83886080,22223470592,1539,0,10202,10202,74,7.3,624859,2155872256,570425344,33554432,7340396
1786271714,3344140,14240,83886080,22223470592,1539,0,10206,10206,71,7.3,622308,2155872256,570425344,33554432,7340396
1786271724,3344140,14240,83886080,22223470592,1539,0,10210,10210,64,7.3,619282,2155872256,570425344,33554432,6816082
1786271734,3344140,14240,83886080,22223470592,1539,0,10213,10213,65,7.3,619991,2155872256,570425344,33554432,7340396
1786271744,3344140,14240,83886080,22223470592,1539,0,10217,10217,61,7.3,621768,2155872256,570425344,33554432,7340396
1786271754,3344140,14240,83886080,22223470592,1539,0,10221,10221,56,7.3,617801,2155872256,570425344,33554432,7340396
1786271764,3344140,14240,83886080,22223470592,1539,0,10223,10223,70,7.3,617816,2155872256,570425344,33554432,7340396
1786271774,3344140,14240,83886080,22223470592,1539,0,10227,10227,67,7.3,617829,2155872256,570425344,33554432,7340396
1786271785,3344140,14240,83886080,22223470592,1539,0,10231,10231,61,7.3,621367,2155872256,570425344,33554432,6816082
1786271795,3344140,14240,83886080,22223470592,1539,0,10234,10234,65,7.3,617942,2155872256,570425344,33554432,7340396
1786271805,3344140,14240,83886080,22223470592,1539,0,10238,10238,62,7.3,617868,2155872256,570425344,33554432,7340396
1786271815,3344140,14240,83886080,22223470592,1539,0,10242,10242,56,7.3,620546,2155872256,570425344,33554432,6816082
